hour_of_year,2019,2020,2021,2022,2023,2024,2025
5466,0.00363574214198039,0.00524351173889645,0.0046547947860934,0.00560967051593499,0.00605899690256028,0,0
5467,0.00311818733662332,0.00422255113270714,0.0042140644782954,0.00659057813013225,0.0070562269454514,0.000998147364936928,0
5468,0.00201824943248455,0.00338115916394133,0.00309669427885732,0.00566628289824008,0.00654851518473203,0.00311856404692729,0
5469,0.000719004708891495,0.00239783270331982,0.00143984092257106,0.00426330475061965,0.00526701203953443,0.00246117741164356,0
5470,0,0.000865047717408427,0,0.00229476329858491,0.00370862689269032,0.00107974605568019,0
5471,0,0,0,0.000503345735742368,0.00216104412373385,0,0
5472,0,0,0,0,0.00104043955444171,0,0
5473,0,0,0,0,0.000270059447191154,0,0
5474,0,0,0,0,0,0,0
5475,0,0,0,0,0,0,0
5476,0,0,0,0,0,0,0
5477,0,0,0,0,0,0,0
5478,0,0,0,0,0.000338284991744709,0,0
5479,0,0,0,0,0,0,0
5480,0,0,0,0,0,0,0
5481,0,0,0,0,0,0,0
5482,0,0,0,0,0,0,0
5483,0,0,0,0,0,0,0
5484,0,0.000265051910927504,0,0,0,0,0
5485,0,0.00186235257495512,0,0,0,0,0
5486,0,0.00269084140809769,0,0,0,0,0
5487,0,0.00370051177061666,0,0,0,0,0
5488,0,0.00384674730768011,0,0.000396286676135695,0.00104328228546478,0,0
5489,0,0.00525695250517066,0.000462675385364706,0.00123874618707197,0.00177841252802933,0,0
5490,0.000180019062732893,0.00596985074835498,0.00287419557575045,0.00317870118863582,0.00392524299664785,0,0
5491,0.000196627964354082,0.00549673577550264,0.00291747614539589,0.00412934079645214,0.00570649825570024,0,0
5492,0,0.00481878352463128,0.00223047330046042,0.00328351817369576,0.00503618228046157,0.000207444558861388,0.000498658779833551
5493,0,0.00337900864133745,0.000861344294493188,0.00194780226247743,0.00384792071282049,0,0.000161484702314913
5494,0,0.00149246268708875,0,0.000322858734730071,0.00232080560723009,0,0
5495,0,0,0,0,0.000952314892726702,0,0
5496,0,0,0,0,2.78587640260349e-05,0,0
5497,0,0,0,0,0,0,0
5498,0,0,0,0,0,0,0
5499,0,0,0,0,0,0,0
5500,0,0,0,0,0,0,0
5501,0,0,0,0,0,0,0
5502,0,0,0,0,0,0,0
5503,0,0,0,0,0,0,0
5504,0,0,0,0,0,0,0
5505,0,0,0,0,0,0,0
5506,0,0,0,0,0,0,0
5507,0,0.000509136226467234,0,0,0,0,0
5508,0,0.00228708078922029,0,0,0,0,0
5509,0,0.00352739470100478,0,0,0,0,0
5510,0,0.00488437446404945,0,0,0,0,0
5511,0,0.00550372497396524,0,0,0,0,0
5512,0,0.00605748454446286,0,0,0,0,0
5513,0,0.00647146014570866,0,0,0.000555469641906858,0,0
5514,0.000467728100493499,0.00668489951414318,0,0.00187885847016527,0.00305536730359003,0,0
5515,0.00053630679105841,0.0061816772248366,4.02326422056266e-05,0.00285920556572586,0.0043004834916924,0,0
5516,0,0.00575264796536368,0,0.00211315526029925,0.00377571534483464,0.00161128682284579,0.00308839493177271
5517,0,0.00448867830493658,0,0.000936626641899216,0.00277848530194352,0.001042969180979,0.00222265749991776
5518,0,0.00255858426795942,0,0,0.00161580831351002,4.02247067044243e-06,0.00102497929108216
5519,0,0.000571501381979588,0,0,0.000493498105604046,0,0
5520,0,0,0,0,0,0,0
5521,0,0,0,0,0,0,0
5522,0,0,0,0,0,0,0
5523,0,0,0,0,0,0,0
5524,0,0,0,0,0,0,0
5525,0,0,0,0,0,0,0
5526,0,0,0,0,0,0,0
5527,0,0,0,0,0,0,0
5528,0,0,0,0,0,0,0
5529,0,0,0,0,0,0,0
5530,0,0,0,0,0,0,0
5531,0,0,0,0,0,0,0
5532,0,0.000853219843087118,0,0,0,0,0
5533,0,0.00183278288915185,0,0,0,0,0
5534,0,0.00300911875347108,0,0,0,0,0
5535,0,0.00366072710244498,0,0,0,0,0
5536,0,0.0040144880707823,0,0,0,0,0
5537,0,0.004994588747498,0,0,0.000176249323430017,0,0
5538,0.00206057534306758,0.00528813508292684,0.000578496628077873,0.00172415532644045,0.00112629003133827,0,0
5539,0.00172196805840333,0.00459512917382836,0.000355388339483035,0.00277736984476997,0.00146628066169681,0.00152738957743371,0.000715466944978573
5540,0.000912953818145386,0.00372147936600443,0,0.00205934547117757,0.00151972400493043,0.00357942425802655,0.00393918007637628
5541,0,0.00247578914771026,0,0.000837975361842806,0.00104328228546478,0.00261115810378434,0.00324763679099992
5542,0,0.000809671760358664,0,0,0.000566840565999118,0.000998722003604134,0.00135168676752483
5543,0,0,0,0,0,0,0
5544,0,0,0,0,0,0,0
5545,0,0,0,0,0,0,0
5546,0,0,0,0,0,0,0
5547,0,0,0,0,0,0,0
5548,0,0,0,0,0,0,0
5549,0,0,0,0,0,0,0
5550,0,0,0,0,0,0,0
5551,0,0,0,0,0,0,0
5552,0,0,0,0,0,0,0
5553,0,0,0,0,0,0,0
5554,0,0,0,0,0,0,0
5555,0,0,0,0,0,0,0
5556,0,0,0,0,0,0,0
5557,0,0.000584942148253803,0,0,0,0,0
5558,0,0.00150160240815521,0,0,0,0,0
5559,0,0.00234460726887393,0,0,0,0,0
5560,0,0.00319782711196105,0,0,0,0,0
5561,0,0.00397739155586547,0,0,0,0,0
5562,0.00205789648796739,0.00413384207529732,0.000376723831561776,0.00123201996343176,0.000268353808577315,0,0
5563,0.00174339889920486,0.00310159122543767,0.000468771240244346,0.00223983247218987,0.000368417940589196,0.0013371841785885,0.00320801322978376
5564,0.00100617797563206,0.0024596602281812,0.000115211657225203,0.00130320583029065,8.18706534642657e-05,0.0031949909896657,0.00618351839280855
5565,0,0.00152149474224105,0,0.000224767973310345,0,0.00206582600860579,0.00495892606692046
5566,0,0.000271503478739127,0,0,0,0.000445344967084697,0.00310035676157382
5567,0,0,0,0,0,0,0.00118347353594679
5568,0,0,0,0,0,0,5.60710771926782e-05
5569,0,0,0,0,0,0,0
5570,0,0,0,0,0,0,0
5571,0,0,0,0,0,0,0
5572,0,0,0,0,0,0,0
5573,0,0,0,0,0,0,0
5574,0,0,0,0,0,0,0.000261665026899165
5575,0,0,0,0,0,0,0.00225330968878309
5576,0,0,0,0,0,0,0.00104666010759666
5577,0,0,0,0,0,0,0
5578,0,0,0,0,0,0,0
5579,0,0,0,0,0,0,0
5580,0,0,0,0,0,0,0
5581,0,0.00117257244976245,0,0,0,0,0
5582,0,0.00199245919248952,0,0,0,0,0
5583,0,0.00296879645464844,0,0,0,0,0
5584,0,0.00394244556355251,0,0,0,0,0.000293812444489634
5585,0.00114279958574185,0.00476448282888345,0,0,0,0,0.00219873384031555
5586,0.00305871675339907,0.00443383997853779,0,0,0.00019614844059147,0,0.00417318337186039
5587,0.00279243855643999,0.00395266054592092,0,0.000520161294842892,0.00205472598347122,0.00121191294913758,0.0072279356573175
5588,0.00199789013372309,0.00327202014179471,0,0.000160868848728351,0.00198650043891767,0.00317545327498069,0.00903417195728431
5589,0.000461298848253038,0.00216019995559171,0,0,0.00127183785971918,0.0023514214262072,0.00740586787560893
5590,0,0.00073225294661919,0,0,0.000172269499997726,0.00106308153433121,0.00518694844750402
5591,0,0,0,0,0,0,0.00293887205925891
5592,0,0,0,0,0,0,0.00168960845940604
5593,0,0,0,0,0,0,0.000862746974404675
5594,0,0,0,0,0,0,0.000492677864932999
5595,0,0,0,0,0,0,0
5596,0,0,0,0,0,0,0
5597,0,0,0,0,0,0,0
5598,0,0,0,0,0,0,0.000984608115503429
5599,0,0,0,0,0,0,0.00300241928007727
5600,0,0,0,0,0,0,0.000583139202803853
5601,0,0,0,0,0,0,0
5602,0,0,0,0,0,0,0
5603,0,0,0,0,0,0,0
5604,0,0,0,0,0,0,0
5605,0,0,0,0,0,0,0
5606,0,0.00110052994253266,0,0,0,0,0
5607,0,0.00153063446330751,0,0,0,0,0
5608,0.000132335441949478,0.0020456846269354,0,0,0,0,0.00122160186843782
5609,0.0019994974467832,0.00343492222903818,0,0,0,0,0.00228620472073613
5610,0.00334856887523982,0.00414889573352444,0,0.00149714527858337,0.00230772904452399,0,0.00401319389827062
5611,0.00282029864948199,0.00336126682985549,0,0.00254475461054605,0.00423225794713885,0,0.00723316895785548
5612,0.00210290125365061,0.00244998287646377,0,0.00182392764377023,0.00358695800490314,0.00156589036813652,0.00867008376271318
5613,0.000774724894975486,0.00161289195290571,0,0.000746050305426605,0.00253742171118762,0.00122857747048656,0.00732587313881404
5614,0,0.000260750865719756,0,0,0.00124909601153467,0,0.00516452001662694
5615,0,0,0,0,8.81246617150083e-05,0,0.00311082336264979
5616,0,0,0,0,0,0,0.0016253136242251
5617,0,0,0,0,0,0,0.00039773084088673
5618,0,0,0,0,0,0,0
5619,0,0,0,0,0,0,0
5620,0,0,0,0,0,0,0
5621,0,0,0,0,0,0,0
5622,0,0,0,0,0,0,0
5623,0,0,0,0,0,0,0.00156924254703242
5624,0,0,0,0,0,0,0
5625,0,0,0,0,0,0,0
5626,0,0,0,0,0,0,0
5627,0,0,0,0,0,0,0
5628,0,0,0,0,0,0,0
5629,0,0,0,0,0,0,0
5630,0,0,0,0,0,0,0
5631,0,0.000359674905497972,0,0,0,0,0
5632,0,0.00178009508535693,0,0,0,0,0
5633,0.00195824307824025,0.0031182577756177,0,0.00134524472804196,0.00129969662374522,0,0
5634,0.00363413482892028,0.00416287413044963,0.000744303880804092,0.00376556420124413,0.00411741161380703,0,0.00116553079124514
5635,0.00310479306112237,0.0034876100328331,0.00090096735121085,0.00435859291885596,0.00550239016824419,0,0.00391301357368637
5636,0.00229470727882435,0.00294406544470388,0.000482791706467519,0.00343878183605727,0.00482866291577784,1.20674120113273e-05,0.00584484908656477
5637,0.0011127964086197,0.00202955570740635,0,0.00210811059256909,0.00371374380853183,0,0.00487893133012557
5638,0,0.000649995457020999,0,0.000588544568518359,0.00219913671944292,0,0.00333585528578307
5639,0,0,0,0,0.000909105381176117,0,0.00190417378146335
5640,0,0,0,0,0,0,0.000740885833305921
5641,0,0,0,0,0,0,0
5642,0,0,0,0,0,0,0
5643,0,0,0,0,0,0,0
5644,0,0,0,0,0,0,0
5645,0,0,0,0,0,0,0
5646,0,0,0,0,0,0,0
5647,0,0,0,0,0,0,0
5648,0,0,0,0,0,0,0
5649,0,0,0,0,0,0,0
5650,0,0,0,0,0,0,0
5651,0,0,0,0,0,0,0
5652,0,0,0,0,0,0,0
5653,0,0,0,0,0,0,0
5654,0,0.00118762610798957,0,0,0,0,0
5655,0,0.0020166525717831,0,0,0,0,0
5656,0,0.00314728983077,0,0.00053473477939668,0,0,0
5657,0.0018891286166553,0.00467147272626589,0,0.00186148239242807,0,0,0
5658,0.00365931606686208,0.00541394065525349,0.00149470361648782,0.00350996770291615,0.00253457898016456,0,0.00102946497725757
5659,0.00321087572308996,0.00461072046270644,0.0014611764146498,0.0038586102949337,0.00390363824087256,0,0.00437429163539147
5660,0.00245168818769559,0.00382739260424524,0.000800385745696784,0.0030486608649251,0.00324924155936305,0,0.00607885238204888
5661,0.00128531467707205,0.00258492816985688,0,0.00195621004202769,0.00212693135145707,0,0.00472641800016149
5662,0,0.000854832735040024,0,0.000566123823050993,0.00070386020131084,0,0.00286710108045228
5663,0,0,0,0,0,0,0.00104890295068437
5664,0,0,0,0,0,0,5.3080619742402e-05
5665,0,0,0,0,0,0,0
5666,0,0,0,0,0,0,0
5667,0,0,0,0,0,0,0
5668,0,0,0,0,0,0,0
5669,0,0,0,0,0,0,0
5670,0,0,0,0,0,0,0.00013232774217472
5671,0,0,0,0,0,0,0.00148850019587496
5672,0,0,0,0,0,0,0.00170157028920714
5673,0,0,0,0,0,0,0
5674,0,0,0,0,0,0,0
5675,0,0,0,0,0,0,0
5676,0,0,0,0,0,0,0
5677,0.00160516997603496,0,0,0,0,0,0
5678,0,0,0,0,0,0,0
5679,0,0.000118278743213085,0,0,0,0,0
5680,0,0.00146450589323838,0,0,0,0,0.000377545253097366
5681,0.00193734800845875,0.00334460027967547,0.000312107769837588,0.0003996497879558,0,0,0.0026637499738335
5682,0.00357680732977617,0.00466717168105814,0.0027071691520483,0.00254867824100284,0.00167038874915287,0,0.00393992769073885
5683,0.00290120007350778,0.00402524068380167,0.00233410283341431,0.0033210729223536,0.00319181839269714,0,0.00574392114761795
5684,0.00196145770436048,0.00304944105229372,0.00141119040463675,0.00238108316863427,0.00254594990425682,0.000704507005994631,0.00704252729540038
5685,0.000537378333098487,0.00159138672686696,0.000126184196008556,0.00111094793790799,0.00158681245707476,0,0.00603399552029474
5686,0,0.000230643549265516,0,0,0.000328619706266289,0,0.00397132749396675
5687,0,0,0,0,0,0,0.00209631067264359
5688,0,0,0,0,0,0,0.00085826128822926
5689,0,0,0,0,0,0,2.24284308770713e-05
5690,0,0,0,0,0,0,0
5691,0,0,0,0,0,0,0
5692,0,0,0,0,0,0,0
5693,0,0,0,0,0,0,0
5694,0,0,0,0,0,0,1.7942744701657e-05
5695,0,0,0,0,0,0,0.00095993684153865
5696,0,0,0,0,0,0,0.00072593354605454
5697,0,0,0,0,0,0,0
5698,0,0,0,0,0,0,0
5699,0,0,0,0,0,0,0
5700,0,0,0,0,0,0,0
5701,0,0,0,0,0,0,0
5702,0.00106618432987636,0,0,0,0,0,0
5703,0.00203110793696547,0,0,0,0,0,0
5704,0.00305014441707845,0,0,0,0,0,0
5705,0.00454708864706566,0.00179622400488599,0.00213050128043432,0,0,0,0
5706,0.00567006470506609,0.00314782746142097,0.00448350126397551,0.00217369127306114,0.000956863262363606,0,0
5707,0.004817117241165,0.00244030552474633,0.00367397173595927,0.00282165081706802,0.00235150710227919,0.00264736033981832,0.00366555321967601
5708,0.00358966583425709,0.00161880589006636,0.00256452614786471,0.0018284117928637,0.00165503800162832,0.00384835515427899,0.00634575070948603
5709,0.00197860237700171,0.000392470375207055,0.0012850062086282,0.000684393255391349,0.00083462582837182,0.0027209140892207,0.00543590403023951
5710,0.000234131935756769,0,0,0,0,0.00118375565444449,0.0034412689109053
5711,0,0,0,0,0,0,0.00164250875456419
5712,0,0,0,0,0,0,0.000504639694734104
5713,0,0,0,0,0,0,0
5714,0,0,0,0,0,0,0
5715,0,0,0,0,0,0,0
5716,0,0,0,0,0,0,0
5717,0,0,0,0,0,0,0
5718,0,0,0,0,0,0,0
5719,0,0,0,0,0,1.14927733441212e-06,0.000683319527388105
5720,0,0,0,0,0,0,0
5721,0,0,0,0,0,0,0
5722,0,0,0,0,0,0,0
5723,0,0,0,0,0,0,0
5724,0,0,0,0,0,0,0
5725,0,0,0,0,0,0,0
5726,0.000646139850166277,0,0,0,0,0,0
5727,0.00155105710301109,0,0,0,0,0,0
5728,0.00277582965481881,0.00023279407186939,0.00120880802263269,0,0,0,0
5729,0.00431670710844916,0.00241826266805662,0.00404642846910529,0,0,0,0
5730,0.00548415216111278,0.00393169295053314,0.00607817690048944,0,0.00244702286465416,0,0.000485201721307308
5731,0.00470781995307717,0.00325642885291662,0.00541677664604845,0.000859835588673488,0.00387293674582346,0.00298007612813063,0.0035863060972437
5732,0.00363842099708058,0.00235213409798749,0.00427989971099552,0.000246628200141027,0.00310426227718674,0.00416900353057997,0.00516452001662694
5733,0.00214790601933383,0.00123762575852964,0.00276325101694099,0,0.00186426300492588,0.00299329281747637,0.004342144217801
5734,0.000433974526231081,0,0.00104117201344258,0,0.000604364615503573,0.00145843293736898,0.00250002242843088
5735,0,0,0,0,0,0.000174690154830643,0.000322969404629826
5736,0,0,0,0,0,0,0
5737,0,0,0,0,0,0,0
5738,0,0,0,0,0,0,0
5739,0,0,0,0,0,0,0
5740,0,0,0,0,0,0,0
5741,0,0,0,0,0,0,0
5742,0,0,0,0,0,0,0
5743,0,0,0,0,0,6.14863373910485e-05,0.000882932562194039
5744,0,0,0,0,0,0,0.000380535710547643
5745,0,0,0,0,0,0,0
5746,0,0,0,0,0,0,0
5747,0,0,0,0,0,0,0
5748,0,0,0,0,0,0,0
5749,0,0,0,0,0,0,0
5750,0,0,0,0,0,0,0
5751,0,0,0,0,0,0,0
5752,5.67917281240674e-05,0,0.000378552588025668,0,0.000137019635311723,0,0
5753,0.00212701094955234,0.00154299996827979,0.00327774116878264,0,0.00211897170459249,0,0
5754,0.00380451001329248,0.00263869123495373,0.0047328217285528,0.000184410631469086,0.00551376109233645,0,0
5755,0.00337267857114155,0.00210536162919291,0.00432500903710486,0.00117933121158345,0.00632052815668224,0.00172046816961495,0.00323343211811111
5756,0.00268367703937221,0.00146773167714419,0.003186912931076,0.000359292446114541,0.00515557698343029,0.00325073094038469,0.00461651868886384
5757,0.00108922248373801,0.000282256091758498,0.000718701290309602,0,0.00385076344384355,0.0020951325806333,0.00403562232914769
5758,0,0,0,0,0.0021371651831401,0.000372365856349527,0.00236545184316845
5759,0,0,0,0,0.00049804647524095,0,0.000738642990218214
5760,0,0,0,0,0,0,0
5761,0,0,0,0,0,0,0
5762,0,0,0,0,0,0,0
5763,0,0,0,0,0,0,0
5764,0,0,0,0,0,0,0
5765,0,0,0,0,0,0,0
5766,0,0,0,0,0,0,0
5767,0,0,0,0,0,0,0.000407449827600128
5768,0,0,0,0,0,0,0
5769,0,0,0,0,0,0,0
5770,0,0,0,0,0,0,0
5771,0,0,0,0,0,0,0
5772,0,0,0,0,0,0,0
5773,0,0,0,0,0,0,0
5774,0,0,0,0,0,0,0
5775,0,0,0,0,0,0,0
5776,0.000205736071694735,0,0,0,0,0,0
5777,0.00210236548263057,0,0.00189763962403205,0,0.00152199818974888,0,0
5778,0.003923451179741,0.000842467230067747,0.00390256629394578,0.00222862209945619,0.00496170272765727,0,0
5779,0.00348304740126946,0.000187095466537062,0.00300220852822289,0.00317870118863582,0.00595267876229765,0.000876323967489243,0.00280579670272162
5780,0.00285298068170433,0,0.00193726268074972,0.0023412863454297,0.00498728730686486,0.00208134125262035,0.00465090894954201
5781,0.0014883718936666,0,0.000654085228585414,0.00116419720839298,0.00366314319632128,0.00113491136773197,0.00370143870907933
5782,0,0,0,0,0.0019569360362778,0,0.00221518135629207
5783,0,0,0,0,0.000420724191413588,0,0.000582391588441284
5784,0,0,0,0,0,0,0
5785,0,0,0,0,0,0,0
5786,0,0,0,0,0,0,0
5787,0,0,0,0,0,0,0
5788,0,0,0,0,0,0,0
5789,0,0,0,0,0,0,0
5790,0,0,0,0,0,0,0
5791,0,0,0,0,0,0,0
5792,0,0,0,0,0,0,0
5793,0,0,0,0,0,0,0
5794,0,0,0,0,0,0,0
5795,0,0,0,0,0,0,0
5796,0,0,0,0,0,0,0
5797,0,0,0,0,0,0,0
5798,0,0,0,0,0,0,0
5799,0,0,0,0,0,0,0
5800,0.000784368773336177,0,0.000310279013373696,0,0,0,0
5801,0.00272118101077489,0,0.00248284169247753,0.00153189743405779,0.00218833434155527,0,0
5802,0.00395399012788319,4.99996505400769e-05,0.00330517251574102,0.00410804108825814,0.00579007454777835,0,0
5803,0.00313533200926455,0,0.0027833673380438,0.00448470961210989,0.0065996843431472,0.000811389798094958,0.00420757363253857
5804,0.00229738613392454,0,0.0017781608683911,0.00334461470509433,0.00569228460058492,0.00204858684858961,0.00561308863416837
5805,0.000874914075722661,0,0.00039684015266459,0.00189847662244922,0.00436359212040444,0.00119065131845096,0.00436008696250265
5806,0,0,0,0.000205710339663083,0.00274494107587135,0,0.0027893491867451
5807,0,0,0,0,0.0011410722326582,0,0.00120889242427414
5808,0,0,0,0,3.80925957090681e-05,0,0.000229517609308696
5809,0,0,0,0,0,0,0
5810,0,0,0,0,0,0,0
5811,0,0,0,0,0,0,0
5812,0,0,0,0,0,0,0
5813,0,0,0,0,0,0,0
5814,0,0,0,0,0,0,0
5815,0,0,0,0,0,0,0
5816,0,0,0,0,0,0,0
5817,0,0,0,0,0,0,0
5818,0,0,0,0,0,0,0
5819,0,0,0,0,0,0,0
5820,0,0,0,0,0,0,0
5821,0,0,0,0,0,0,0
5822,0,0,0,0,0,0,0
5823,0,0,0,0.000291469691075759,0,0,0
5824,0,0,0,0.00145174326901195,0,0,0
5825,0.00204664529654658,0,0,0.00332331499690033,0.000193874255773018,0,0
5826,0.00356448459631529,0.00102203586749125,0.00130390335875508,0.00565731460005314,0.00280065860392342,0,0
5827,0.00285458799476445,0.000378491978281872,0.00099606268733324,0.00597624970432642,0.00371942927057796,0.00069876061932257,0.00410216000741633
5828,0.00201449903534428,0,0.00034258704423579,0.00495610578556126,0.00288082361877385,0.00193021128314516,0.00585083000146532
5829,0.00106082661967598,0,0,0.00343261613105374,0.00204790342901587,0.000997572726269722,0.0047092228698224
5830,0,0,0,0.00175722592600481,0.000786299400979719,0,0.00323268450374854
5831,0,0,0,0.0001944999669294,0,0,0.00131953934993436
5832,0,0,0,0,0,0,0
5833,0,0,0,0,0,0,0
5834,0,0,0,0,0,0,0
5835,0,0,0,0,0,0,0
5836,0,0,0,0,0,0,0
5837,0,0,0,0,0,0,0
5838,0,0,0,0,0,0,0
5839,0,0,0,0,0,0,0
5840,0,0,0,0,0,0,0
5841,0,0,0,0,0,0,0
5842,0,0,0,0,0,0,0
5843,0,0,0,0,0,0,0
5844,0,0,0,0,0,0,0
5845,0,0,0,0,0,0,0
5846,0,0,0,0.00102630962376868,0,0,0
5847,0,0,0,0.00233736271497291,0,0,0
5848,0.000408257517269239,0,0,0.00323867668276103,0,0,0
5849,0.00232256737186634,0,0,0.00448190701892647,0,0,0
5850,0.00370217774846515,0.000670963052408774,0,0.00639888075638627,0.000519082684811629,0,0.0025187127874951
5851,0.00294084712899062,0.000140859230553765,0,0.00662701184151672,0.00140374057918939,0.000532115405832812,0.00719877869717731
5852,0.00211200936099126,0,0,0.00545272529766342,0.00128264023760683,0.00152509102276489,0.00852654180509993
5853,0.000929562719766575,0,0,0.00399425580501126,0.000913653750813021,0.00065796127395094,0.00730942562283753
5854,0,0,0,0.00214790741577367,0.000113709240922591,0,0.00509872995272087
5855,0,0,0,0.000593589236248516,0,0,0.00324763679099992
5856,0,0,0,0,0,0,0.00189744525220023
5857,0,0,0,0,0,0,0.00124776837112773
5858,0,0,0,0,0,0,0.000705747958265176
5859,0,0,0,0,0,0,0.000272131627975131
5860,0,0,0,0,0,0,0.000174941760841156
5861,0,0,0,0,0,0,4.48568617541425e-06
5862,0,0,0,0,0,0,0.00104740772195923
5863,0,0,0,0,0,0,0.00252618893112079
5864,0,0,0,0,0,0,0.00230788553725063
5865,0,0,0,0,0,0,0
5866,0,0,0,0,0,0,0
5867,0,0,0,0,0,0,0
5868,0,0,0,0,0,0,0
5869,0,0,0,0,0,0,0
5870,0,0,0,0.000220283824216871,0,0,0
5871,0.000795084193736944,0,0,0.000937187160535901,0,0,0
5872,0.00180447679548924,0,0,0.00132674761303139,0,0,0
5873,0.00365663721176189,0,0,0.00243433243911927,0,0,0.00206491086941569
5874,0.00450101233934236,0.000674726466965553,0.000334052847404294,0.00461138682400051,0,0,0.0039339467758383
5875,0.00390952113322,0.000146773167714419,0,0.00502336802196336,0.000965960001637413,0.00211811812732154,0.00746717225333959
5876,0.00329927794139629,0,0,0.0041730612501135,0.000749343897679877,0.0029863971534699,0.00828506236599013
5877,0.00189770095297591,0,0,0.00313049658588098,0.000202402448842213,0.00172161744694936,0.00719279778227675
5878,0.000101260722787252,0,0,0.00169220576414945,0,0.000212616306866243,0.00503817318935278
5879,0,0,0,0.000450096465257373,0,0,0.00324838440536249
5880,0,0,0,0,0,0,0.00191837845435216
5881,0,0,0,0,0,0,0.0007027575008149
5882,0,0,0,0,0,0,0
5883,0,0,0,0,0,0,0
5884,0,0,0,0,0,0,0
5885,0,0,0,0,0,0,0
5886,0,0,0,0,0,0,0.000800694982311444
5887,0,0,0,0,0,0.000313752712294509,0.0024439513512382
5888,0,0,0,0,0,0,0.00192734982670299
5889,0,0,0,0,0,0,0
5890,0,0,0,0,0,0,0
5891,0,0,0,0,0,0,0
5892,0,0,0,0,0,0,0
5893,0.000251812379418035,0,0,0,0,0,0
5894,0.00145676140348433,0,0,0,0,0,0
5895,0.00243829391219463,0,0,0.000408057567506062,0,0,0
5896,0.00307693296808037,0,0,0.00161709626683378,0,0,0
5897,0.00469871184573652,0.000730102424015316,0,0.00328351817369576,0,0,0.000221293851320437
5898,0.00554201543127692,0.00181289055506601,0.00183972900267547,0.00557211576727715,0,0.00170495292560038,0.0030741902588839
5899,0.00491248448273183,0.00118278743213085,0.00135998522364777,0.00567749327097377,0,0.00476490382847266,0.00767052335995837
5900,0.00404346388822959,0.000410749817339986,0.000619338855771464,0.00504578876743073,0,0.00545447022911993,0.00849439438750946
5901,0.00240668342201237,0,0,0.0041556851723763,0,0.00420578040528116,0.00695879448679265
5902,0.000588812351022171,0,0,0.00283566378298512,0,0.00223247122209555,0.00451035744937903
5903,0,0,0,0.00160364381955336,0,0.000640722113934758,0.00230414746543779
